GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",11827,12518,13213,14025,14764,15391,16225,17114,18066,18940,19794,20405,20517,21011,21582,21859,22320,23113,24058,24918,25853
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3345,3498,3698,3946,4208,4349,4543,4733,5065,5300,5479,5628,5582,5609,5744,5851,6004,6254,6406,6597,6796
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2921,3086,3255,3477,3809,4142,4461,4801,5073,5344,5607,5918,6221,6381,6563,6631,6707,6894,7281,7559,7818
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",677,722,773,811,833,804,818,855,898,935,959,957,940,952,980,981,1026,1078,1118,1167,1218
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",833,858,900,902,946,989,1034,1086,1125,1193,1280,1301,1286,1298,1293,1305,1345,1373,1433,1491,1566
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1119,1155,1205,1285,1291,1328,1415,1505,1575,1664,1721,1741,1722,1775,1826,1889,1929,2003,2149,2223,2271
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1319,1466,1604,1772,1713,1731,1787,1881,1998,2052,2172,2261,2182,2394,2561,2599,2708,2856,2999,3097,3281
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1614,1734,1777,1832,1964,2048,2168,2253,2333,2451,2576,2599,2584,2602,2614,2604,2601,2655,2670,2784,2903
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",628,722,757,838,897,949,1027,1032,1041,1120,1116,1263,1320,1354,1458,1560,1639,1640,1669,1749,1799
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",2192,2310,2386,2540,2683,2848,3004,3132,3254,3391,3442,3672,3858,3998,4193,4397,4528,4575,4762,4979,5163
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1565,1588,1629,1702,1786,1899,1977,2099,2213,2271,2326,2408,2538,2644,2735,2836,2890,2935,3093,3230,3364
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18559,19754,21060,22479,23289,24129,25470,27260,29297,31874,33889,35158,33095,34003,35776,36864,37815,39078,39345,39650,41036
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7414,7750,8222,8655,8888,9061,9626,10417,11313,12542,13534,13958,12279,12542,13316,13428,13516,13634,13108,12824,13223
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2493,2666,2820,2898,3049,3216,3316,3567,3747,3971,4227,4034,3612,3607,3759,3846,3955,4081,4128,4092,4146
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1093,1195,1320,1343,1462,1523,1506,1572,1607,1640,1734,1530,1357,1422,1531,1610,1623,1692,1723,1693,1718
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",484,521,535,567,588,626,646,689,746,811,850,845,754,728,723,725,762,779,796,804,820
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",611,635,643,661,689,749,820,929,998,1085,1177,1168,1031,974,999,1010,1050,1075,1069,1051,1053
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",305,315,322,326,310,318,343,377,395,435,466,490,469,483,508,500,520,535,541,544,554
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4921,5084,5402,5757,5839,5845,6309,6849,7566,8571,9307,9925,8667,8935,9557,9582,9561,9553,8980,8733,9078
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1877,1965,2072,2081,2095,2117,2223,2327,2478,2671,2893,3004,2950,2899,2944,2982,3090,3210,3265,3327,3413
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",687,722,715,689,684,665,686,718,748,796,794,789,753,765,789,788,792,804,811,821,833
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",1073,1002,1125,1452,1432,1352,1608,1917,2334,2845,3208,3709,2582,2919,3459,3453,3284,3066,2342,1983,2186
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1284,1395,1489,1535,1628,1710,1793,1887,2006,2259,2412,2423,2383,2352,2365,2360,2395,2473,2562,2602,2646
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",11145,12004,12839,13824,14401,15068,15844,16843,17984,19332,20355,21199,20816,21461,22460,23436,24299,25444,26237,26826,27813
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",10940,11674,12456,13411,13942,14564,15179,16209,17481,18805,19817,20575,20157,20808,21761,22689,23512,24638,25451,25971,26928
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3089,3253,3418,3661,3937,4038,4161,4407,4737,5014,5096,5239,5294,5350,5577,5748,5941,6202,6514,6805,7228
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2303,2454,2616,2822,3105,3412,3627,3884,4193,4428,4766,5038,5184,5461,5641,5804,5862,6143,6389,6494,6626
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",476,499,518,564,607,647,662,622,685,742,817,866,813,850,939,969,1024,1113,1120,1139,1161
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",671,690,712,710,723,738,753,813,856,931,964,1002,979,1017,1038,1092,1134,1188,1209,1243,1309
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1621,1623,1713,1785,1779,1914,2030,2198,2400,2646,2776,2893,2729,2753,2834,2952,3072,3221,3288,3351,3399
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1565,1809,2076,2436,2267,2199,2243,2511,2812,3166,3403,3516,3042,3190,3472,3910,4273,4539,4707,4641,4804
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1215,1347,1404,1434,1523,1616,1703,1774,1799,1878,1995,2022,2116,2186,2259,2214,2206,2232,2226,2298,2401
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",204,330,382,413,459,504,665,634,504,526,538,624,659,653,699,748,786,806,786,855,885
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1704,1824,1946,2035,2175,2334,2405,2467,2608,2648,2875,3028,3159,3258,3380,3455,3532,3579,3643,3719,3909
 "56000" ,"Wyoming",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1500,1494,1564,1622,1716,1830,1740,1833,2104,2122,2337,2403,2500,2605,2681,2707,2746,2773,2857,2864,3024
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",24269,25647,27132,28948,30170,31151,32636,34626,36736,38551,40012,40995,40281,41158,42404,43354,44362,45993,47504,48862,50536
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",8310,8618,9269,9884,10145,10398,10830,11584,12250,12522,12816,12839,12142,12570,13071,13280,13602,14049,14166,14385,14929
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2795,3005,3273,3515,3621,3778,3927,4170,4346,4316,4350,4099,3822,3976,4069,4167,4296,4453,4616,4736,4910
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1040,1127,1219,1265,1339,1410,1470,1482,1461,1361,1355,1181,1142,1214,1256,1306,1369,1444,1526,1537,1575
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",587,634,699,777,818,867,897,993,1039,1047,1032,976,862,872,881,898,933,961,991,1034,1066
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",756,810,884,976,981,1009,1030,1115,1225,1255,1271,1253,1153,1192,1215,1225,1244,1276,1308,1357,1424
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",411,434,470,497,484,492,530,580,621,653,693,688,665,698,717,738,751,772,792,808,845
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5515,5612,5996,6370,6524,6620,6903,7414,7904,8206,8466,8740,8320,8594,9002,9113,9306,9596,9550,9649,10019
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1988,2030,2149,2217,2316,2373,2390,2543,2636,2742,2869,2961,2971,3004,3120,3209,3264,3381,3451,3534,3634
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",1102,1122,1160,1194,1173,1149,1175,1231,1271,1255,1238,1214,1150,1174,1174,1205,1210,1222,1240,1261,1263
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",641,560,591,737,725,678,823,960,1152,1272,1345,1528,1139,1280,1500,1441,1433,1402,1072,917,1008
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1784,1901,2097,2221,2310,2419,2516,2680,2844,2936,3013,3037,3060,3136,3209,3258,3399,3592,3787,3937,4115
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",15959,17029,17863,19063,20025,20753,21805,23042,24487,26029,27195,28156,28139,28588,29333,30074,30760,31944,33338,34477,35606
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",15371,16302,17076,18208,19059,19691,20691,21895,23258,24625,25822,26648,26600,27053,27716,28314,28936,30066,31446,32496,33570
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",4636,4846,5085,5348,5720,5867,6128,6425,6928,7340,7642,7908,7949,7886,8014,8114,8263,8593,8998,9229,9505
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",3593,3800,3859,4081,4362,4699,4967,5307,5577,5951,6323,6628,6930,7087,7239,7388,7469,7662,7973,8277,8514
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",827,873,955,1016,1029,996,1042,1090,1133,1173,1195,1202,1169,1199,1276,1304,1386,1470,1537,1587,1625
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",853,925,995,1070,1106,1129,1204,1293,1363,1450,1570,1603,1578,1630,1645,1714,1780,1834,1946,2053,2154
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1395,1463,1539,1651,1687,1749,1846,1968,2057,2159,2247,2298,2270,2347,2441,2542,2632,2765,2943,3085,3159
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1983,2127,2309,2544,2448,2433,2517,2687,2931,3087,3262,3332,3055,3190,3335,3407,3536,3689,3860,3814,3961
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",2083,2269,2334,2499,2708,2817,2987,3125,3268,3465,3583,3676,3648,3713,3766,3844,3869,4052,4189,4450,4652
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",588,727,787,855,966,1062,1114,1147,1229,1404,1374,1508,1539,1535,1617,1760,1824,1878,1892,1981,2036
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",2404,2603,2722,2859,3108,3381,3575,3803,4072,4400,4502,4724,4898,5023,5193,5452,5592,5806,5906,6144,6373
 "91000" ,"New England",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1816,1876,1935,2005,2142,2318,2461,2656,2844,2996,3129,3216,3359,3488,3575,3692,3768,3928,4014,4163,4337
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",22199,23352,24670,26343,27484,28472,29956,31643,33509,35223,36672,37552,36921,37934,39225,40135,41139,42768,44106,45538,47232
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7411,7691,8238,8749,9061,9355,9832,10329,10829,11234,11550,11500,10914,11313,11841,12040,12310,12671,12808,12973,13403
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2401,2583,2809,2981,3114,3299,3443,3608,3694,3748,3819,3565,3310,3410,3521,3596,3699,3808,3906,3980,4130
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",902,968,1044,1086,1154,1228,1259,1282,1248,1175,1196,1032,982,1066,1121,1186,1230,1279,1335,1354,1380
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",557,596,658,715,748,788,830,884,932,971,969,924,832,839,854,863,886,903,932,967,1007
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",602,655,708,752,787,834,878,937,986,1033,1056,1024,934,924,927,919,937,956,960,977,1026
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",340,364,399,429,425,449,475,504,528,569,598,586,561,580,619,627,646,670,679,683,718
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5010,5108,5429,5767,5947,6056,6389,6721,7135,7486,7731,7935,7604,7904,8320,8443,8610,8863,8902,8993,9273
 "92000" ,"Mideast",2,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1672,1684,1764,1837,1927,1972,2076,2152,2266,2351,2447,2540,2534,2589,2664,2720,2764,2837,2885,2926,2978
